land;wahlkreis;gruppe;erststimmen;zweitstimmen
1;1;Wahlberechtigte;228471;-
1;1;Wähler;171914;-
1;1;Ungültige;1596;1449
1;1;Gültige;170318;170465
1;1;CDU;68120;58320
1;1;SPD;47711;40388
1;1;GRÜNE;17911;22304
1;1;FDP;11147;18955
1;1;DIE LINKE;12144;14002
1;1;AfD;10583;11653
1;1;NPD;-;349
1;1;FREIE WÄHLER;1947;1195
1;1;MLPD;-;59
1;1;BGE;-;843
1;1;ÖDP;-;297
1;1;Die PARTEI;-;2100
1;1;EB: Krüger-Winands;755;-
1;10;Wahlberechtigte;244930;-
1;10;Wähler;193334;-
1;10;Ungültige;1569;1363
1;10;Gültige;191765;191971
1;10;CDU;75737;66031
1;10;SPD;52171;42815
1;10;GRÜNE;18688;20826
1;10;FDP;15775;26163
1;10;DIE LINKE;9785;12480
1;10;AfD;17435;18792
1;10;NPD;-;492
1;10;FREIE WÄHLER;2174;1264
1;10;MLPD;-;51
1;10;BGE;-;525
1;10;ÖDP;-;422
1;10;Die PARTEI;-;2110
1;11;Wahlberechtigte;181638;-
1;11;Wähler;130961;-
1;11;Ungültige;2228;1167
1;11;Gültige;128733;129794
1;11;CDU;45432;38263
1;11;SPD;43578;32919
1;11;GRÜNE;16785;16568
1;11;FDP;8312;14097
1;11;DIE LINKE;-;12213
1;11;AfD;11137;11539
1;11;NPD;-;351
1;11;FREIE WÄHLER;2535;1091
1;11;MLPD;954;162
1;11;BGE;-;475
1;11;ÖDP;-;266
1;11;Die PARTEI;-;1850
1;2;Wahlberechtigte;186568;-
1;2;Wähler;139194;-
1;2;Ungültige;1297;1123
1;2;Gültige;137897;138071
1;2;CDU;62256;52928
1;2;SPD;34685;31120
1;2;GRÜNE;13026;15144
1;2;FDP;11105;18050
1;2;DIE LINKE;7102;8589
1;2;AfD;8117;9030
1;2;NPD;-;301
1;2;FREIE WÄHLER;1606;867
1;2;MLPD;-;63
1;2;BGE;-;430
1;2;ÖDP;-;173
1;2;Die PARTEI;-;1376
1;3;Wahlberechtigte;176636;-
1;3;Wähler;132017;-
1;3;Ungültige;1134;1139
1;3;Gültige;130883;130878
1;3;CDU;54812;47366
1;3;SPD;34219;29756
1;3;GRÜNE;8791;12960
1;3;FDP;14440;17298
1;3;DIE LINKE;7176;8732
1;3;AfD;10006;11180
1;3;NPD;-;471
1;3;FREIE WÄHLER;1278;1002
1;3;MLPD;161;62
1;3;BGE;-;415
1;3;ÖDP;-;191
1;3;Die PARTEI;-;1445
1;4;Wahlberechtigte;200831;-
1;4;Wähler;157354;-
1;4;Ungültige;1252;1087
1;4;Gültige;156102;156267
1;4;CDU;66625;56585
1;4;SPD;45070;35766
1;4;GRÜNE;13978;19337
1;4;FDP;10077;19071
1;4;DIE LINKE;8074;9962
1;4;AfD;10656;11578
1;4;NPD;-;307
1;4;FREIE WÄHLER;1622;1031
1;4;MLPD;-;55
1;4;BGE;-;584
1;4;ÖDP;-;237
1;4;Die PARTEI;-;1754
1;5;Wahlberechtigte;204650;-
1;5;Wähler;153273;-
1;5;Ungültige;1594;1204
1;5;Gültige;151679;152069
1;5;CDU;46560;40736
1;5;SPD;46991;36208
1;5;GRÜNE;21743;26143
1;5;FDP;11363;17804
1;5;DIE LINKE;11114;15546
1;5;AfD;9283;10504
1;5;NPD;-;250
1;5;FREIE WÄHLER;-;540
1;5;MLPD;266;147
1;5;BGE;-;632
1;5;ÖDP;-;345
1;5;Die PARTEI;4017;3214
1;5;Neue Liberale;342;-
1;6;Wahlberechtigte;174937;-
1;6;Wähler;131713;-
1;6;Ungültige;1224;1199
1;6;Gültige;130489;130514
1;6;CDU;53109;43778
1;6;SPD;37728;31013
1;6;GRÜNE;11736;16350
1;6;FDP;9379;16481
1;6;DIE LINKE;7009;8503
1;6;AfD;10223;11161
1;6;NPD;-;479
1;6;FREIE WÄHLER;1305;749
1;6;MLPD;-;61
1;6;BGE;-;411
1;6;ÖDP;-;186
1;6;Die PARTEI;-;1342
1;7;Wahlberechtigte;238533;-
1;7;Wähler;187715;-
1;7;Ungültige;1620;1343
1;7;Gültige;186095;186372
1;7;CDU;73816;63863
1;7;SPD;56460;42729
1;7;GRÜNE;15379;21336
1;7;FDP;14441;24735
1;7;DIE LINKE;11270;13111
1;7;AfD;14729;15977
1;7;NPD;-;446
1;7;FREIE WÄHLER;-;954
1;7;MLPD;-;52
1;7;BGE;-;541
1;7;ÖDP;-;428
1;7;Die PARTEI;-;2200
1;8;Wahlberechtigte;247296;-
1;8;Wähler;193280;-
1;8;Ungültige;1508;1335
1;8;Gültige;191772;191945
1;8;CDU;78824;66367
1;8;SPD;52434;43027
1;8;GRÜNE;16004;21010
1;8;FDP;15617;26043
1;8;DIE LINKE;10838;13237
1;8;AfD;15682;17166
1;8;NPD;-;463
1;8;FREIE WÄHLER;2373;1532
1;8;MLPD;-;69
1;8;BGE;-;503
1;8;ÖDP;-;392
1;8;Die PARTEI;-;2136
1;9;Wahlberechtigte;181522;-
1;9;Wähler;138439;-
1;9;Ungültige;1150;1144
1;9;Gültige;137289;137295
1;9;CDU;56996;48898
1;9;SPD;42232;33764
1;9;GRÜNE;9539;13493
1;9;FDP;10047;18147
1;9;DIE LINKE;6062;8303
1;9;AfD;10790;11782
1;9;NPD;-;301
1;9;FREIE WÄHLER;1117;870
1;9;MLPD;-;42
1;9;BGE;-;311
1;9;ÖDP;-;179
1;9;Die PARTEI;-;1205
1;9;FAMILIE;506;-
10;296;Wahlberechtigte;199885;-
10;296;Wähler;147602;-
10;296;Ungültige;2304;2172
10;296;Gültige;145298;145430
10;296;CDU;45664;41394
10;296;SPD;46688;38322
10;296;DIE LINKE;19262;21669
10;296;GRÜNE;8782;11748
10;296;AfD;12950;14042
10;296;FDP;7672;11753
10;296;PIRATEN;1386;842
10;296;NPD;947;933
10;296;FREIE WÄHLER;1592;1048
10;296;MLPD;355;165
10;296;BGE;-;416
10;296;DM;-;226
10;296;PDV;-;87
10;296;Die PARTEI;-;2332
10;296;V-Partei³;-;453
10;297;Wahlberechtigte;207501;-
10;297;Wähler;160430;-
10;297;Ungültige;2415;2825
10;297;Gültige;158015;157605
10;297;CDU;60102;52981
10;297;SPD;50672;42476
10;297;DIE LINKE;17142;20320
10;297;GRÜNE;5532;8598
10;297;AfD;14224;15506
10;297;FDP;6069;12059
10;297;PIRATEN;939;799
10;297;NPD;-;748
10;297;FREIE WÄHLER;1352;1243
10;297;MLPD;-;80
10;297;BGE;-;197
10;297;DM;-;185
10;297;PDV;242;201
10;297;Die PARTEI;1741;1751
10;297;V-Partei³;-;461
10;298;Wahlberechtigte;177468;-
10;298;Wähler;141387;-
10;298;Ungültige;2618;2689
10;298;Gültige;138769;138698
10;298;CDU;57987;50660
10;298;SPD;42129;38368
10;298;DIE LINKE;13584;15686
10;298;GRÜNE;4674;6662
10;298;AfD;11646;12627
10;298;FDP;6517;9569
10;298;PIRATEN;-;648
10;298;NPD;-;646
10;298;FREIE WÄHLER;2232;1261
10;298;MLPD;-;73
10;298;BGE;-;202
10;298;DM;-;222
10;298;PDV;-;124
10;298;Die PARTEI;-;1632
10;298;V-Partei³;-;318
10;299;Wahlberechtigte;192410;-
10;299;Wähler;145992;-
10;299;Ungültige;2671;2467
10;299;Gültige;143321;143525
10;299;CDU;48102;44538
10;299;SPD;45022;39729
10;299;DIE LINKE;15724;17773
10;299;GRÜNE;7128;8109
10;299;AfD;15767;16745
10;299;FDP;7369;11096
10;299;PIRATEN;-;648
10;299;NPD;-;779
10;299;FREIE WÄHLER;1783;1273
10;299;MLPD;217;109
10;299;BGE;-;210
10;299;DM;-;253
10;299;PDV;-;121
10;299;Die PARTEI;2209;1760
10;299;V-Partei³;-;382
11;75;Wahlberechtigte;206706;-
11;75;Wähler;151412;-
11;75;Ungültige;2341;1969
11;75;Gültige;149071;149443
11;75;CDU;27654;27861
11;75;SPD;35036;26788
11;75;DIE LINKE;30492;32118
11;75;GRÜNE;26781;25708
11;75;AfD;11782;12289
11;75;PIRATEN;-;1229
11;75;FDP;9017;12972
11;75;Die PARTEI;5342;3811
11;75;FREIE WÄHLER;648;336
11;75;ÖDP;715;272
11;75;BüSo;203;77
11;75;MLPD;360;172
11;75;SGP;275;66
11;75;B*;-;100
11;75;BGE;-;836
11;75;DiB;-;919
11;75;DKP;-;167
11;75;DM;-;372
11;75;Die Grauen;-;492
11;75;du.;-;294
11;75;MENSCHLICHE WELT;-;254
11;75;Gesundheitsforschung;-;260
11;75;Tierschutzpartei;-;1777
11;75;V-Partei³;-;273
11;75;EB: Fielsch;766;-
11;76;Wahlberechtigte;237071;-
11;76;Wähler;188499;-
11;76;Ungültige;2186;1847
11;76;Gültige;186313;186652
11;76;CDU;36429;36994
11;76;SPD;30509;29185
11;76;DIE LINKE;53618;43774
11;76;GRÜNE;26376;26651
11;76;AfD;22487;23315
11;76;PIRATEN;-;870
11;76;FDP;7890;12321
11;76;Die PARTEI;5810;4613
11;76;FREIE WÄHLER;1339;692
11;76;ÖDP;950;429
11;76;BüSo;451;126
11;76;MLPD;-;148
11;76;SGP;-;49
11;76;B*;-;97
11;76;BGE;-;852
11;76;DiB;-;1004
11;76;DKP;-;261
11;76;DM;-;387
11;76;Die Grauen;-;936
11;76;du.;-;326
11;76;MENSCHLICHE WELT;-;323
11;76;Gesundheitsforschung;-;537
11;76;Tierschutzpartei;-;2477
11;76;V-Partei³;-;285
11;76;EB: Schirm;454;-
11;77;Wahlberechtigte;182398;-
11;77;Wähler;137240;-
11;77;Ungültige;2380;2135
11;77;Gültige;134860;135105
11;77;CDU;49654;41912
11;77;SPD;31882;27071
11;77;DIE LINKE;10384;11516
11;77;GRÜNE;10647;12305
11;77;AfD;17738;18513
11;77;PIRATEN;-;682
11;77;FDP;9688;15376
11;77;Die PARTEI;2828;1943
11;77;FREIE WÄHLER;-;298
11;77;ÖDP;-;231
11;77;BüSo;400;114
11;77;MLPD;-;83
11;77;SGP;-;32
11;77;B*;-;31
11;77;BGE;-;319
11;77;DiB;-;279
11;77;DKP;-;44
11;77;DM;-;306
11;77;Die Grauen;1639;1362
11;77;du.;-;165
11;77;MENSCHLICHE WELT;-;203
11;77;Gesundheitsforschung;-;247
11;77;Tierschutzpartei;-;1938
11;77;V-Partei³;-;135
11;78;Wahlberechtigte;184608;-
11;78;Wähler;133009;-
11;78;Ungültige;2435;2262
11;78;Gültige;130574;130747
11;78;CDU;40372;36712
11;78;SPD;41965;29733
11;78;DIE LINKE;9861;12780
11;78;GRÜNE;8031;11063
11;78;AfD;17551;18481
11;78;PIRATEN;-;862
11;78;FDP;8292;12927
11;78;Die PARTEI;3224;2247
11;78;FREIE WÄHLER;-;377
11;78;ÖDP;998;386
11;78;BüSo;-;59
11;78;MLPD;280;152
11;78;SGP;-;33
11;78;B*;-;21
11;78;BGE;-;380
11;78;DiB;-;310
11;78;DKP;-;30
11;78;DM;-;331
11;78;Die Grauen;-;807
11;78;du.;-;175
11;78;MENSCHLICHE WELT;-;232
11;78;Gesundheitsforschung;-;294
11;78;Tierschutzpartei;-;2147
11;78;V-Partei³;-;208
11;79;Wahlberechtigte;221210;-
11;79;Wähler;180720;-
11;79;Ungültige;2347;1763
11;79;Gültige;178373;178957
11;79;CDU;63085;53281
11;79;SPD;43801;34279
11;79;DIE LINKE;13392;16352
11;79;GRÜNE;22712;25361
11;79;AfD;14549;15824
11;79;PIRATEN;-;651
11;79;FDP;16159;25461
11;79;Die PARTEI;3681;2143
11;79;FREIE WÄHLER;-;332
11;79;ÖDP;-;289
11;79;BüSo;555;120
11;79;MLPD;-;58
11;79;SGP;-;19
11;79;B*;-;35
11;79;BGE;-;456
11;79;DiB;-;496
11;79;DKP;-;55
11;79;DM;-;296
11;79;Die Grauen;-;609
11;79;du.;-;212
11;79;MENSCHLICHE WELT;-;240
11;79;Gesundheitsforschung;-;274
11;79;Tierschutzpartei;-;1846
11;79;V-Partei³;-;268
11;79;DIE FRAUEN;439;-
11;80;Wahlberechtigte;198672;-
11;80;Wähler;158034;-
11;80;Ungültige;1920;1387
11;80;Gültige;156114;156647
11;80;CDU;47077;40085
11;80;SPD;43123;30351
11;80;DIE LINKE;14745;18367
11;80;GRÜNE;21286;24770
11;80;AfD;11722;12374
11;80;PIRATEN;-;693
11;80;FDP;14426;23280
11;80;Die PARTEI;3292;2110
11;80;FREIE WÄHLER;-;203
11;80;ÖDP;-;222
11;80;BüSo;443;108
11;80;MLPD;-;74
11;80;SGP;-;20
11;80;B*;-;31
11;80;BGE;-;443
11;80;DiB;-;442
11;80;DKP;-;46
11;80;DM;-;264
11;80;Die Grauen;-;454
11;80;du.;-;200
11;80;MENSCHLICHE WELT;-;199
11;80;Gesundheitsforschung;-;200
11;80;Tierschutzpartei;-;1490
11;80;V-Partei³;-;221
11;81;Wahlberechtigte;235250;-
11;81;Wähler;181159;-
11;81;Ungültige;2493;2078
11;81;Gültige;178666;179081
11;81;CDU;51708;44721
11;81;SPD;39380;36179
11;81;DIE LINKE;19356;23625
11;81;GRÜNE;33763;27956
11;81;AfD;16188;17108
11;81;PIRATEN;1691;1179
11;81;FDP;11362;18569
11;81;Die PARTEI;3852;2912
11;81;FREIE WÄHLER;-;373
11;81;ÖDP;-;274
11;81;BüSo;403;127
11;81;MLPD;-;113
11;81;SGP;197;60
11;81;B*;-;55
11;81;BGE;-;601
11;81;DiB;-;635
11;81;DKP;-;94
11;81;DM;-;360
11;81;Die Grauen;-;793
11;81;du.;-;294
11;81;MENSCHLICHE WELT;766;374
11;81;Gesundheitsforschung;-;250
11;81;Tierschutzpartei;-;2180
11;81;V-Partei³;-;249
11;82;Wahlberechtigte;202618;-
11;82;Wähler;143553;-
11;82;Ungültige;2448;2140
11;82;Gültige;141105;141413
11;82;CDU;34593;31592
11;82;SPD;37777;27520
11;82;DIE LINKE;23204;25752
11;82;GRÜNE;15480;18446
11;82;AfD;15105;15904
11;82;PIRATEN;-;964
11;82;FDP;7255;10891
11;82;Die PARTEI;5048;3490
11;82;FREIE WÄHLER;-;220
11;82;ÖDP;-;208
11;82;BüSo;260;111
11;82;MLPD;294;196
11;82;SGP;-;30
11;82;B*;-;83
11;82;BGE;-;676
11;82;DiB;-;724
11;82;DKP;-;99
11;82;DM;-;366
11;82;Die Grauen;1191;919
11;82;du.;-;335
11;82;MENSCHLICHE WELT;-;270
11;82;Gesundheitsforschung;-;248
11;82;Tierschutzpartei;-;2171
11;82;V-Partei³;-;198
11;82;MIETERPARTEI;636;-
11;82;NPD;262;-
11;83;Wahlberechtigte;223427;-
11;83;Wähler;173289;-
11;83;Ungültige;1940;1545
11;83;Gültige;171349;171744
11;83;CDU;20955;23887
11;83;SPD;29028;27391
11;83;DIE LINKE;42600;49016
11;83;GRÜNE;45055;35077
11;83;AfD;10558;10863
11;83;PIRATEN;-;1270
11;83;FDP;5263;10147
11;83;Die PARTEI;12345;6042
11;83;FREIE WÄHLER;627;323
11;83;ÖDP;-;281
11;83;BüSo;-;53
11;83;MLPD;305;174
11;83;SGP;-;37
11;83;B*;672;304
11;83;BGE;-;1046
11;83;DiB;-;1282
11;83;DKP;-;217
11;83;DM;-;334
11;83;Die Grauen;-;474
11;83;du.;772;456
11;83;MENSCHLICHE WELT;-;324
11;83;Gesundheitsforschung;-;304
11;83;Tierschutzpartei;-;2119
11;83;V-Partei³;-;323
11;83;EB: Felde-Bajerowitz;168;-
11;83;EB: Wendt;1298;-
11;83;EB: Blume;688;-
11;83;EB: Pape;148;-
11;83;EB: Beckmann;391;-
11;83;EB: Ritter;33;-
11;83;EB: Hasel;443;-
11;84;Wahlberechtigte;205106;-
11;84;Wähler;157111;-
11;84;Ungültige;1919;1923
11;84;Gültige;155192;155188
11;84;CDU;29384;31372
11;84;SPD;21379;24109
11;84;DIE LINKE;61881;39000
11;84;GRÜNE;7755;12168
11;84;AfD;23245;26278
11;84;PIRATEN;-;843
11;84;FDP;5831;10067
11;84;Die PARTEI;3521;3873
11;84;FREIE WÄHLER;1096;777
11;84;ÖDP;-;260
11;84;BüSo;318;146
11;84;MLPD;322;160
11;84;SGP;-;48
11;84;B*;-;61
11;84;BGE;-;511
11;84;DiB;-;524
11;84;DKP;-;193
11;84;DM;-;511
11;84;Die Grauen;-;852
11;84;du.;-;204
11;84;MENSCHLICHE WELT;-;263
11;84;Gesundheitsforschung;-;452
11;84;Tierschutzpartei;-;2283
11;84;V-Partei³;-;233
11;84;NPD;460;-
11;85;Wahlberechtigte;200704;-
11;85;Wähler;138992;-
11;85;Ungültige;2207;2053
11;85;Gültige;136785;136939
11;85;CDU;30480;28620
11;85;SPD;17172;19797
11;85;DIE LINKE;46782;35698
11;85;GRÜNE;4440;5621
11;85;AfD;28167;29618
11;85;PIRATEN;-;693
11;85;FDP;4852;7290
11;85;Die PARTEI;-;2216
11;85;FREIE WÄHLER;2010;899
11;85;ÖDP;-;160
11;85;BüSo;-;95
11;85;MLPD;-;106
11;85;SGP;-;43
11;85;B*;-;20
11;85;BGE;-;320
11;85;DiB;-;328
11;85;DKP;-;197
11;85;DM;-;336
11;85;Die Grauen;1470;1398
11;85;du.;-;156
11;85;MENSCHLICHE WELT;-;227
11;85;Gesundheitsforschung;-;577
11;85;Tierschutzpartei;-;2378
11;85;V-Partei³;-;146
11;85;MIETERPARTEI;716;-
11;85;NPD;696;-
11;86;Wahlberechtigte;205300;-
11;86;Wähler;149116;-
11;86;Ungültige;2044;1990
11;86;Gültige;147072;147126
11;86;CDU;28905;27284
11;86;SPD;20720;21850
11;86;DIE LINKE;51249;43172
11;86;GRÜNE;8609;9821
11;86;AfD;23119;24603
11;86;PIRATEN;1314;958
11;86;FDP;5018;7745
11;86;Die PARTEI;4392;3627
11;86;FREIE WÄHLER;-;524
11;86;ÖDP;-;194
11;86;BüSo;-;62
11;86;MLPD;282;181
11;86;SGP;-;36
11;86;B*;-;73
11;86;BGE;-;486
11;86;DiB;-;524
11;86;DKP;-;282
11;86;DM;-;349
11;86;Die Grauen;-;913
11;86;du.;-;215
11;86;MENSCHLICHE WELT;-;235
11;86;Gesundheitsforschung;1537;1189
11;86;Tierschutzpartei;-;2609
11;86;V-Partei³;-;194
11;86;NPD;533;-
11;86;EB: Snelinski;1394;-
12;56;Wahlberechtigte;176002;-
12;56;Wähler;120228;-
12;56;Ungültige;1813;1820
12;56;Gültige;118415;118408
12;56;CDU;36481;35215
12;56;SPD;28061;24884
12;56;DIE LINKE;20849;19447
12;56;AfD;21296;22183
12;56;GRÜNE/B 90;3547;4231
12;56;NPD;-;1022
12;56;FDP;4226;6555
12;56;FREIE WÄHLER;1461;1171
12;56;MLPD;374;209
12;56;BGE;-;366
12;56;DKP;-;74
12;56;DM;-;273
12;56;ÖDP;-;155
12;56;Die PARTEI;1502;1195
12;56;Tierschutzpartei;-;1428
12;56;EB: Borchert;618;-
12;57;Wahlberechtigte;184716;-
12;57;Wähler;129870;-
12;57;Ungültige;1994;1857
12;57;Gültige;127876;128013
12;57;CDU;39102;36160
12;57;SPD;24843;21650
12;57;DIE LINKE;23589;23870
12;57;AfD;25804;26605
12;57;GRÜNE/B 90;4714;5187
12;57;NPD;-;1267
12;57;FDP;4859;7021
12;57;FREIE WÄHLER;2361;1518
12;57;MLPD;-;86
12;57;BGE;-;567
12;57;DKP;441;230
12;57;DM;-;483
12;57;ÖDP;-;174
12;57;Die PARTEI;2163;1451
12;57;Tierschutzpartei;-;1744
12;58;Wahlberechtigte;243108;-
12;58;Wähler;185012;-
12;58;Ungültige;2722;2402
12;58;Gültige;182290;182610
12;58;CDU;54455;51968
12;58;SPD;41423;33856
12;58;DIE LINKE;26839;26091
12;58;AfD;32762;33987
12;58;GRÜNE/B 90;9685;11684
12;58;NPD;-;1476
12;58;FDP;9514;13912
12;58;FREIE WÄHLER;2684;1770
12;58;MLPD;-;100
12;58;BGE;-;613
12;58;DKP;403;217
12;58;DM;-;519
12;58;ÖDP;-;299
12;58;Die PARTEI;3351;2415
12;58;Tierschutzpartei;-;3703
12;58;PIRATEN;1174;-
12;59;Wahlberechtigte;226424;-
12;59;Wähler;170039;-
12;59;Ungültige;2434;2343
12;59;Gültige;167605;167696
12;59;CDU;47594;42113
12;59;SPD;26526;25908
12;59;DIE LINKE;37721;34632
12;59;AfD;33915;34701
12;59;GRÜNE/B 90;8972;7800
12;59;NPD;-;1243
12;59;FDP;7111;11007
12;59;FREIE WÄHLER;4617;2566
12;59;MLPD;-;105
12;59;BGE;-;737
12;59;DKP;1149;445
12;59;DM;-;486
12;59;ÖDP;-;296
12;59;Die PARTEI;-;2303
12;59;Tierschutzpartei;-;3354
12;60;Wahlberechtigte;183182;-
12;60;Wähler;128058;-
12;60;Ungültige;2260;1913
12;60;Gültige;125798;126145
12;60;CDU;39991;35556
12;60;SPD;31548;26055
12;60;DIE LINKE;19038;20925
12;60;AfD;21312;22633
12;60;GRÜNE/B 90;4293;5238
12;60;NPD;-;1132
12;60;FDP;5763;8194
12;60;FREIE WÄHLER;2559;1520
12;60;MLPD;-;78
12;60;BGE;-;514
12;60;DKP;566;239
12;60;DM;-;429
12;60;ÖDP;-;192
12;60;Die PARTEI;-;1337
12;60;Tierschutzpartei;-;2103
12;60;PIRATEN;728;-
12;61;Wahlberechtigte;247441;-
12;61;Wähler;195802;-
12;61;Ungültige;2292;1933
12;61;Gültige;193510;193869
12;61;CDU;48095;48015
12;61;SPD;50588;35773
12;61;DIE LINKE;31840;35106
12;61;AfD;23890;26133
12;61;GRÜNE/B 90;15549;19079
12;61;NPD;-;682
12;61;FDP;14425;17768
12;61;FREIE WÄHLER;2484;1606
12;61;MLPD;-;146
12;61;BGE;-;1073
12;61;DKP;551;328
12;61;DM;-;662
12;61;ÖDP;-;432
12;61;Die PARTEI;4575;3410
12;61;Tierschutzpartei;-;3656
12;61;EB: Müller;472;-
12;61;PIRATEN;1041;-
12;62;Wahlberechtigte;248708;-
12;62;Wähler;187607;-
12;62;Ungültige;3229;2697
12;62;Gültige;184378;184910
12;62;CDU;56607;49982
12;62;SPD;36148;32565
12;62;DIE LINKE;30278;29217
12;62;AfD;37358;38915
12;62;GRÜNE/B 90;8127;8617
12;62;NPD;-;1468
12;62;FDP;8910;13718
12;62;FREIE WÄHLER;5032;2652
12;62;MLPD;-;90
12;62;BGE;-;610
12;62;DKP;692;341
12;62;DM;-;726
12;62;ÖDP;-;314
12;62;Die PARTEI;-;2239
12;62;Tierschutzpartei;-;3456
12;62;PIRATEN;1226;-
12;63;Wahlberechtigte;194759;-
12;63;Wähler;140051;-
12;63;Ungültige;2092;2053
12;63;Gültige;137959;137998
12;63;CDU;37344;33888
12;63;SPD;23598;22702
12;63;DIE LINKE;26401;26202
12;63;AfD;30261;30477
12;63;GRÜNE/B 90;4504;5896
12;63;NPD;1369;1509
12;63;FDP;7008;9241
